cgpa,attendance,backlogs,internships,projects,certifications,aptitude_score,coding_score,technical_skills_score,communication_score,branch,skills,placement
9.26,83.81,0,2,3,2,36.56,98.98,94.62,56.8,CIVIL,Java:Beginner;JavaScript:Intermediate,1
9.38,99.52,0,0,4,1,62.43,39.32,35.28,47.23,EEE,HTML:Intermediate;Python:Advanced;Java:Advanced;JavaScript:Beginner,1
6.01,84.4,0,4,4,4,72.59,99.98,40.95,98.0,CIVIL,HTML:Advanced;SQL:Beginner;Java:Beginner;CSS:Intermediate,1
8.24,89.78,1,1,3,0,97.67,61.47,76.32,97.71,ECE,Data Science:Intermediate;Java:Advanced;C++:Advanced;Machine Learning:Advanced;Python:Intermediate,1
9.76,74.3,0,0,6,4,91.03,95.74,51.91,80.25,IT,Java:Intermediate;React:Beginner,1
6.86,92.7,0,0,1,4,92.33,59.6,72.09,91.82,CIVIL,JavaScript:Beginner;React:Advanced;HTML:Intermediate;SQL:Advanced,1
5.82,55.1,2,0,3,0,35.11,47.8,38.43,94.62,EEE,Machine Learning:Advanced;Data Science:Advanced;HTML:Intermediate,0
5.47,80.38,0,0,5,0,40.03,92.92,53.97,46.58,ECE,Machine Learning:Beginner;Python:Intermediate,0
7.23,99.68,2,1,0,7,99.47,92.42,53.44,63.25,EEE,HTML:Intermediate;JavaScript:Intermediate,1
7.45,76.6,0,0,1,6,73.41,76.51,47.8,84.76,CSE,JavaScript:Beginner;C++:Intermediate;Machine Learning:Intermediate;Java:Intermediate;React:Advanced,1
6.45,97.48,5,1,1,7,57.01,37.86,66.13,42.4,CIVIL,React:Intermediate;Python:Advanced,0
5.89,82.83,0,0,5,6,90.39,40.2,57.11,61.23,IT,Java:Intermediate;React:Beginner;Data Science:Intermediate;C++:Intermediate;CSS:Beginner,1
9.33,90.6,1,0,3,8,80.1,53.41,47.88,89.63,MECH,JavaScript:Beginner;Data Science:Intermediate,1
6.14,75.49,3,1,4,5,98.49,89.69,55.53,60.78,MECH,React:Intermediate;CSS:Beginner;Data Science:Intermediate,0
8.4,58.02,0,0,2,6,35.69,71.83,57.31,62.49,ECE,Data Science:Advanced;CSS:Intermediate;Python:Intermediate;SQL:Beginner;JavaScript:Intermediate,1
8.19,68.77,5,1,3,7,41.62,90.19,87.05,50.48,IT,Data Science:Advanced;React:Advanced,0
6.45,89.79,0,3,3,5,66.38,70.79,72.16,97.2,IT,HTML:Intermediate;SQL:Beginner;Java:Beginner;React:Advanced,1
7.31,89.93,0,2,5,7,55.87,48.23,41.88,87.2,MECH,React:Intermediate;Python:Intermediate;HTML:Intermediate,1
6.9,75.11,0,0,3,1,41.04,42.26,94.36,83.47,CSE,JavaScript:Intermediate;Java:Intermediate;CSS:Advanced,1
9.84,75.9,0,2,3,2,90.7,86.66,35.05,68.57,ECE,SQL:Advanced;Machine Learning:Intermediate;Data Science:Beginner,1
5.73,90.5,1,0,0,3,88.96,76.55,64.02,44.3,ECE,JavaScript:Beginner;Data Science:Beginner,0
5.25,68.49,1,2,1,0,49.7,87.9,45.52,90.7,CIVIL,HTML:Beginner;React:Intermediate;Data Science:Beginner;JavaScript:Beginner,0
7.26,96.06,5,2,2,5,42.56,30.02,70.28,93.81,CSE,CSS:Beginner;JavaScript:Intermediate;Java:Beginner;React:Intermediate,0
7.85,94.71,0,0,4,2,37.68,36.89,52.86,92.25,EEE,C++:Beginner;HTML:Intermediate;Machine Learning:Advanced;Data Science:Beginner,1
7.28,71.3,1,0,0,8,69.16,54.1,41.06,96.14,ECE,HTML:Intermediate;Python:Intermediate;JavaScript:Intermediate;SQL:Intermediate,1
8.35,93.19,2,2,3,3,35.28,34.72,43.99,87.63,IT,Python:Beginner;Machine Learning:Advanced,1
6.06,85.45,2,2,5,5,92.36,40.19,58.76,78.56,MECH,Machine Learning:Advanced;Java:Intermediate;React:Intermediate;HTML:Beginner;Data Science:Advanced,1
6.09,66.05,0,1,4,8,57.29,67.46,54.37,96.53,EEE,HTML:Beginner;CSS:Advanced;Python:Beginner;React:Advanced;JavaScript:Intermediate,1
7.27,99.69,1,3,2,4,53.12,65.89,92.43,85.51,CSE,React:Advanced;Python:Advanced;Java:Beginner,1
6.65,81.38,0,0,1,7,63.01,48.45,82.73,41.25,ECE,C++:Intermediate;Data Science:Intermediate,1
5.71,78.14,0,2,3,5,69.74,35.5,48.65,77.32,MECH,C++:Intermediate;Java:Intermediate;CSS:Intermediate;React:Intermediate,1
8.51,97.3,4,0,5,7,94.14,93.72,89.57,59.36,MECH,SQL:Intermediate;Python:Intermediate;HTML:Beginner,1
7.03,82.39,1,2,6,7,53.28,35.65,40.87,88.42,IT,JavaScript:Beginner;Python:Advanced;Data Science:Beginner;Machine Learning:Intermediate,1
7.9,63.39,1,0,4,6,54.69,81.82,37.79,95.13,CSE,JavaScript:Beginner;CSS:Beginner;Data Science:Advanced;Python:Beginner;C++:Advanced,1
6.23,99.34,2,1,0,8,87.99,50.43,40.64,79.01,IT,HTML:Intermediate;Python:Advanced;C++:Beginner;SQL:Intermediate;Machine Learning:Intermediate,0
6.04,56.2,2,1,2,6,42.28,38.95,73.82,95.46,IT,SQL:Beginner;CSS:Advanced;Machine Learning:Beginner;C++:Intermediate;Data Science:Intermediate,0
5.12,97.57,0,3,6,0,82.39,89.46,51.48,89.1,ECE,JavaScript:Beginner;React:Intermediate;CSS:Advanced;HTML:Beginner,1
5.08,95.77,2,1,2,2,41.19,35.95,73.64,79.81,ECE,C++:Intermediate;React:Intermediate;HTML:Intermediate;Data Science:Intermediate,0
5.52,55.2,0,2,4,0,98.39,53.87,87.55,84.52,IT,Machine Learning:Intermediate;HTML:Advanced;Data Science:Intermediate;JavaScript:Intermediate,1
5.88,87.51,0,2,1,4,67.06,33.38,68.65,71.51,MECH,React:Advanced;SQL:Beginner;HTML:Advanced;C++:Advanced;Java:Intermediate,1
5.35,81.22,4,3,5,5,86.1,37.41,42.93,82.25,IT,C++:Intermediate;Java:Beginner,0
8.17,67.5,0,1,3,7,80.18,47.54,42.82,93.99,CIVIL,C++:Intermediate;Python:Intermediate;SQL:Intermediate;HTML:Beginner,1
8.76,74.28,0,0,5,3,63.87,94.04,73.49,54.74,CSE,CSS:Intermediate;Data Science:Advanced;JavaScript:Advanced;Python:Intermediate;Machine Learning:Beginner,1
8.8,68.16,0,1,3,8,94.9,43.89,85.72,43.69,EEE,C++:Beginner;Java:Beginner,1
8.87,68.39,0,1,4,6,47.86,54.26,59.56,64.97,EEE,Java:Advanced;JavaScript:Advanced;Python:Intermediate,1
6.59,85.43,0,0,0,8,66.1,72.25,92.02,53.36,ECE,React:Advanced;Python:Intermediate;Data Science:Beginner;C++:Beginner,1
6.51,58.85,1,1,4,2,59.44,91.31,63.4,48.32,EEE,Machine Learning:Intermediate;SQL:Intermediate;CSS:Intermediate;C++:Beginner,1
10.0,64.07,1,1,4,0,40.21,86.53,37.11,40.79,ECE,Java:Intermediate;JavaScript:Beginner;Data Science:Advanced;HTML:Advanced;SQL:Intermediate,1
6.19,59.14,0,1,6,8,71.92,99.37,35.97,83.19,CSE,Python:Intermediate;C++:Beginner,1
6.38,73.16,0,0,1,3,50.95,90.08,39.07,58.24,EEE,HTML:Advanced;React:Advanced;C++:Beginner;Data Science:Intermediate,0
5.01,56.83,5,2,4,1,82.88,64.37,37.48,49.07,MECH,Machine Learning:Intermediate;React:Advanced,0
5.74,99.92,0,1,2,5,79.7,70.55,81.71,66.12,CSE,JavaScript:Beginner;CSS:Beginner;Python:Beginner;C++:Beginner,1
8.26,94.55,0,1,0,4,98.3,66.4,56.86,87.13,EEE,C++:Beginner;HTML:Intermediate,1
6.65,78.74,2,1,2,2,45.26,67.71,50.75,87.64,CIVIL,Data Science:Intermediate;HTML:Intermediate;Machine Learning:Advanced;SQL:Advanced,0
7.38,94.1,0,0,5,7,40.12,73.82,96.93,53.89,IT,C++:Intermediate;Machine Learning:Beginner;SQL:Beginner,1
5.91,83.12,0,0,6,3,88.29,99.63,64.69,83.88,IT,Machine Learning:Intermediate;JavaScript:Beginner;HTML:Advanced;CSS:Beginner;SQL:Beginner,1
8.05,63.65,0,1,1,4,85.13,79.34,79.87,69.34,EEE,Machine Learning:Intermediate;React:Intermediate;Data Science:Advanced;Python:Intermediate,1
9.58,58.55,1,1,4,6,71.94,44.63,50.73,77.12,CIVIL,SQL:Intermediate;Machine Learning:Advanced,1
7.24,66.13,0,0,2,1,57.59,57.87,43.32,92.93,EEE,JavaScript:Beginner;Python:Advanced;React:Intermediate;C++:Intermediate;CSS:Intermediate,1
8.77,74.35,1,1,2,5,39.53,55.97,83.01,43.67,ECE,Machine Learning:Intermediate;SQL:Advanced;React:Beginner,1
9.48,65.18,0,1,2,8,54.54,98.09,99.44,43.08,MECH,React:Beginner;Java:Advanced;C++:Advanced;Data Science:Beginner,1
5.14,91.15,1,0,4,1,50.29,77.9,83.81,74.29,MECH,C++:Intermediate;Java:Intermediate;Machine Learning:Intermediate;JavaScript:Advanced;Python:Advanced,0
7.56,80.68,1,1,2,6,87.14,96.66,45.75,95.82,ECE,SQL:Intermediate;React:Beginner;HTML:Beginner,1
8.03,59.58,0,3,5,1,99.75,97.67,47.44,48.97,CSE,Java:Beginner;Data Science:Intermediate,1
5.16,60.17,0,1,2,2,43.37,91.4,48.52,42.86,IT,Python:Intermediate;CSS:Beginner;C++:Intermediate;Java:Beginner;HTML:Intermediate,0
5.18,59.03,2,1,5,6,81.18,42.25,43.59,52.22,MECH,Data Science:Intermediate;CSS:Beginner;C++:Advanced,0
5.01,55.62,1,2,0,0,64.06,86.75,66.68,86.6,MECH,HTML:Advanced;JavaScript:Advanced;C++:Intermediate;Python:Intermediate;Machine Learning:Advanced,0
7.15,94.64,5,1,5,8,92.52,47.87,71.14,87.47,MECH,C++:Advanced;JavaScript:Intermediate;CSS:Beginner;Machine Learning:Intermediate;Python:Beginner,0
6.17,67.83,0,0,3,7,56.34,76.16,80.07,49.14,MECH,SQL:Intermediate;HTML:Advanced;C++:Intermediate;Python:Intermediate,1
9.98,67.33,1,1,2,8,84.34,91.87,49.6,56.68,EEE,SQL:Beginner;Python:Intermediate;HTML:Beginner;Java:Intermediate;C++:Advanced,1
8.15,63.91,0,1,2,3,37.55,58.47,37.26,44.61,CSE,SQL:Advanced;HTML:Advanced;Java:Intermediate;JavaScript:Intermediate;React:Beginner,1
5.69,66.63,0,4,6,8,63.94,70.3,62.62,77.39,CSE,React:Beginner;Java:Advanced,1
5.69,56.98,0,1,4,5,55.23,91.97,85.41,48.84,ECE,React:Intermediate;SQL:Intermediate;Python:Beginner;Data Science:Intermediate,1
7.64,70.49,0,1,4,4,52.51,73.15,92.82,82.41,ECE,Python:Intermediate;Java:Intermediate;HTML:Intermediate;React:Advanced;Machine Learning:Intermediate,1
6.39,81.21,0,0,6,3,55.91,56.15,56.86,88.07,CIVIL,CSS:Beginner;Data Science:Intermediate;SQL:Advanced,1
9.11,55.34,0,1,5,0,41.91,46.76,50.83,62.42,IT,Data Science:Beginner;CSS:Intermediate;Java:Beginner;React:Intermediate;Python:Intermediate,1
8.18,73.86,0,1,3,2,57.66,85.13,98.04,95.43,CSE,JavaScript:Intermediate;Java:Intermediate;Python:Intermediate,1
5.29,83.88,0,0,6,3,76.38,69.86,63.38,68.35,CIVIL,Machine Learning:Intermediate;C++:Beginner;React:Intermediate;HTML:Advanced,1
8.46,90.75,2,0,0,1,99.84,72.23,73.94,61.75,CIVIL,HTML:Advanced;Data Science:Beginner;Python:Intermediate;SQL:Beginner;CSS:Beginner,1
7.07,93.95,5,0,4,8,48.15,81.47,99.51,91.57,IT,HTML:Advanced;SQL:Intermediate;Python:Advanced;Java:Beginner,0
8.71,94.27,4,0,4,8,51.12,47.93,83.06,81.38,CIVIL,JavaScript:Beginner;CSS:Intermediate;C++:Intermediate,0
8.1,90.09,1,1,2,1,64.92,61.18,75.37,51.86,IT,Machine Learning:Intermediate;Data Science:Advanced,1
8.1,80.18,1,0,3,5,94.97,58.98,63.25,57.91,ECE,React:Beginner;JavaScript:Beginner;Data Science:Advanced;SQL:Intermediate,1
9.78,93.35,0,1,3,8,97.79,37.24,79.4,77.38,CIVIL,CSS:Intermediate;HTML:Beginner;Java:Beginner;SQL:Advanced,1
5.56,98.96,1,0,1,3,49.33,72.26,83.86,95.67,ECE,C++:Advanced;Python:Beginner;SQL:Advanced,0
6.32,94.52,1,0,0,1,47.23,89.4,84.16,53.66,EEE,Data Science:Intermediate;HTML:Advanced;React:Intermediate;Java:Intermediate,0
5.19,96.47,0,2,0,6,86.22,43.04,83.69,92.34,ECE,Python:Intermediate;React:Beginner,1
5.97,62.88,0,0,6,3,54.14,39.89,97.99,64.25,MECH,HTML:Advanced;Python:Intermediate,1
5.79,71.22,2,0,1,6,37.83,82.9,38.93,90.03,MECH,C++:Beginner;React:Intermediate;CSS:Intermediate,0
7.7,65.64,0,0,2,5,37.82,87.36,68.03,77.14,MECH,HTML:Intermediate;C++:Beginner,1
6.0,63.85,0,0,6,4,47.39,72.28,43.96,91.3,CIVIL,Python:Intermediate;React:Advanced;Machine Learning:Advanced;HTML:Advanced,1
5.79,88.38,3,0,0,8,36.5,65.82,44.9,92.01,CSE,Python:Beginner;SQL:Intermediate;C++:Advanced,0
7.32,71.27,2,2,3,8,99.67,82.68,66.28,83.36,IT,CSS:Intermediate;SQL:Beginner,1
6.28,90.35,0,1,5,4,87.07,75.0,40.72,47.42,CIVIL,JavaScript:Intermediate;Machine Learning:Beginner;Java:Intermediate;React:Beginner;CSS:Beginner,1
6.99,81.31,1,0,6,1,79.45,75.62,99.39,45.38,CIVIL,CSS:Intermediate;React:Intermediate,1
6.15,91.57,0,1,4,8,96.75,95.24,93.43,95.03,ECE,C++:Beginner;Machine Learning:Advanced;JavaScript:Intermediate;CSS:Intermediate;HTML:Intermediate,1
8.11,98.15,1,0,6,1,60.08,67.82,53.38,94.68,ECE,CSS:Intermediate;Python:Beginner;React:Beginner;SQL:Advanced;Java:Advanced,1
7.45,80.98,0,1,3,1,76.19,91.61,41.05,70.94,ECE,CSS:Beginner;Data Science:Advanced;SQL:Intermediate;React:Intermediate,1
9.73,87.19,0,1,3,5,49.59,87.04,92.93,94.81,ECE,HTML:Beginner;Python:Beginner;React:Intermediate;SQL:Advanced,1
8.82,91.96,1,2,1,7,68.73,60.96,53.08,99.82,EEE,Java:Intermediate;CSS:Beginner;SQL:Beginner;JavaScript:Intermediate;C++:Intermediate,1
6.85,61.65,3,3,4,3,49.37,85.25,40.81,89.74,ECE,CSS:Advanced;Python:Intermediate,1
5.72,62.54,2,0,5,6,90.18,34.99,45.53,53.69,ECE,React:Advanced;HTML:Advanced;Data Science:Intermediate;JavaScript:Intermediate,0
9.08,70.42,0,0,4,7,80.17,62.85,70.58,72.18,CSE,Python:Intermediate;React:Advanced;HTML:Beginner;C++:Intermediate;JavaScript:Beginner,1
7.23,79.54,1,0,4,3,47.24,82.54,49.17,40.86,MECH,Python:Beginner;HTML:Advanced,0
7.08,62.33,1,1,3,2,97.92,65.92,69.39,81.67,EEE,Python:Advanced;C++:Beginner;SQL:Intermediate;Data Science:Beginner;React:Intermediate,1
8.12,67.91,0,1,6,4,51.38,73.11,52.89,55.42,CIVIL,Data Science:Advanced;C++:Intermediate,1
5.87,73.1,0,1,3,3,39.29,87.06,77.25,62.14,CSE,HTML:Advanced;React:Beginner;CSS:Intermediate,1
6.75,89.79,2,1,0,6,92.98,59.81,72.57,48.92,EEE,Data Science:Intermediate;Java:Advanced,0
6.3,80.65,0,1,6,4,47.47,77.46,99.48,81.58,MECH,Machine Learning:Intermediate;CSS:Advanced;Python:Beginner;JavaScript:Advanced,1
5.17,98.13,0,0,5,8,89.23,62.54,40.37,81.16,CSE,Python:Intermediate;C++:Intermediate;SQL:Beginner;Java:Intermediate;React:Intermediate,1
6.15,74.99,0,2,5,7,59.66,38.06,78.94,62.6,CSE,SQL:Advanced;CSS:Intermediate;Java:Intermediate;HTML:Advanced,1
6.08,60.93,0,1,3,1,43.5,40.99,70.62,82.23,MECH,Java:Intermediate;SQL:Intermediate,0
6.42,90.25,1,2,1,3,91.88,50.62,51.01,95.15,MECH,C++:Intermediate;Python:Intermediate;Machine Learning:Intermediate;Data Science:Beginner;React:Advanced,1
8.61,55.32,5,1,3,1,83.13,82.34,82.48,74.33,CIVIL,Data Science:Advanced;C++:Intermediate;CSS:Intermediate;Python:Beginner;SQL:Advanced,0
8.2,89.05,0,2,3,5,56.91,60.64,58.5,49.55,IT,Python:Intermediate;Java:Intermediate;JavaScript:Intermediate;React:Beginner,1
6.99,98.4,3,2,3,3,62.93,57.18,43.0,54.1,ECE,React:Advanced;Machine Learning:Intermediate;CSS:Intermediate;JavaScript:Advanced;Data Science:Advanced,1
5.05,67.57,2,0,6,7,93.67,35.57,72.53,40.93,MECH,JavaScript:Beginner;SQL:Intermediate,0
8.72,63.72,4,1,2,8,93.45,61.45,97.29,71.61,ECE,SQL:Intermediate;HTML:Beginner;Machine Learning:Intermediate;C++:Intermediate,1
8.5,72.45,1,0,3,8,75.79,99.33,83.07,45.12,EEE,Python:Intermediate;SQL:Beginner;C++:Intermediate,1
9.92,57.47,0,3,6,2,84.67,50.26,42.8,69.84,EEE,C++:Intermediate;HTML:Advanced;JavaScript:Advanced,1
5.67,96.65,0,1,0,4,83.59,73.2,54.2,62.32,EEE,HTML:Advanced;CSS:Intermediate;React:Beginner;Java:Beginner;Python:Beginner,1
9.67,94.64,3,0,1,7,89.19,79.25,74.76,99.23,CIVIL,Machine Learning:Advanced;React:Beginner,1
5.9,97.1,2,1,5,5,82.98,68.3,87.47,45.99,MECH,Java:Intermediate;Machine Learning:Intermediate;C++:Advanced;HTML:Intermediate;Python:Advanced,1
5.81,92.09,0,0,3,6,70.85,89.28,51.87,79.98,CSE,CSS:Intermediate;SQL:Beginner;Java:Advanced;JavaScript:Advanced;React:Intermediate,1
8.61,81.03,0,1,6,5,35.92,92.76,95.7,69.97,ECE,HTML:Intermediate;React:Beginner,1
6.52,71.85,0,0,1,2,85.95,59.52,95.89,58.31,ECE,C++:Beginner;CSS:Intermediate;Python:Advanced,1
6.9,71.14,0,1,6,2,66.4,64.17,92.69,66.44,CSE,SQL:Advanced;Python:Intermediate;JavaScript:Intermediate;Data Science:Intermediate,1
8.8,88.97,3,0,5,8,95.79,90.92,70.49,94.38,CIVIL,Java:Advanced;HTML:Intermediate;Python:Intermediate;C++:Beginner,1
6.29,55.25,2,0,4,1,68.78,56.25,48.35,88.26,EEE,Java:Intermediate;C++:Beginner;HTML:Intermediate;SQL:Intermediate,0
8.38,70.3,1,0,6,0,78.46,62.89,55.0,87.53,ECE,JavaScript:Intermediate;Java:Intermediate,1
7.5,70.26,0,1,0,0,50.68,84.69,51.88,90.7,EEE,HTML:Intermediate;C++:Beginner;CSS:Intermediate,1
6.82,89.03,0,2,4,7,85.86,51.6,55.73,53.24,MECH,HTML:Beginner;C++:Advanced,1
5.19,84.6,0,1,3,4,36.33,62.88,36.45,58.99,MECH,SQL:Intermediate;Java:Intermediate;CSS:Intermediate;Python:Advanced;Data Science:Intermediate,0
8.18,70.23,0,1,2,6,82.6,67.53,75.07,80.78,EEE,Python:Beginner;CSS:Beginner;Data Science:Intermediate;JavaScript:Advanced;Machine Learning:Advanced,1
8.74,60.73,1,2,3,2,50.69,66.49,67.31,44.5,MECH,HTML:Intermediate;Java:Intermediate,1
6.68,96.67,1,0,3,8,40.72,78.03,92.96,89.28,IT,React:Beginner;Data Science:Intermediate;C++:Intermediate;CSS:Intermediate,1
6.25,75.06,3,0,5,0,95.64,76.52,52.32,82.0,EEE,Machine Learning:Intermediate;CSS:Intermediate,0
6.19,94.73,3,0,2,2,62.29,79.14,89.81,87.21,EEE,JavaScript:Beginner;C++:Advanced,0
7.51,88.84,2,0,0,3,74.63,99.01,89.23,44.79,ECE,Python:Advanced;C++:Intermediate,1
6.17,79.89,1,1,6,4,90.48,67.22,37.92,71.6,IT,React:Advanced;Java:Intermediate;SQL:Beginner;Data Science:Intermediate,1
9.01,77.36,1,2,6,8,57.86,75.61,53.87,88.27,CSE,C++:Beginner;Java:Advanced,1
6.36,61.41,2,0,3,5,87.45,70.2,98.74,86.05,IT,Data Science:Advanced;Java:Intermediate,0
7.62,65.13,0,2,4,5,96.91,59.59,59.64,62.4,CSE,JavaScript:Beginner;Machine Learning:Beginner;Java:Beginner;C++:Intermediate,1
9.58,59.38,0,1,1,5,39.2,83.42,54.29,78.57,IT,React:Beginner;HTML:Intermediate;Machine Learning:Advanced;SQL:Intermediate,1
7.55,98.79,0,0,0,3,64.36,77.74,89.08,63.9,MECH,C++:Intermediate;CSS:Intermediate,1
5.02,60.51,3,1,4,5,42.62,45.63,91.36,44.66,EEE,Python:Intermediate;SQL:Intermediate;CSS:Beginner;HTML:Beginner;JavaScript:Intermediate,0
8.62,82.22,2,1,3,5,51.88,70.26,75.51,95.63,MECH,Machine Learning:Advanced;CSS:Beginner;Data Science:Beginner;HTML:Beginner;Java:Beginner,1
8.04,75.03,1,0,4,6,62.5,99.19,54.79,85.87,MECH,CSS:Intermediate;Python:Intermediate;Machine Learning:Intermediate;React:Intermediate;HTML:Intermediate,1
8.13,64.49,1,0,5,6,89.32,44.39,88.87,92.72,CIVIL,Java:Intermediate;C++:Beginner;Python:Beginner;JavaScript:Advanced;SQL:Intermediate,1
9.44,62.24,0,3,0,5,73.61,72.96,66.38,41.86,CIVIL,Data Science:Beginner;HTML:Intermediate;C++:Advanced,1
6.8,67.43,2,1,4,1,64.04,71.02,67.4,74.64,CSE,JavaScript:Intermediate;React:Beginner,0
6.22,86.39,0,2,3,5,58.37,31.43,63.36,66.72,EEE,HTML:Intermediate;React:Beginner,1
6.89,90.43,0,3,2,7,50.61,86.66,77.96,96.47,MECH,Java:Beginner;Data Science:Intermediate;C++:Intermediate;Machine Learning:Intermediate;HTML:Advanced,1
5.6,61.38,0,3,6,3,42.82,74.57,96.91,87.57,EEE,Python:Intermediate;Java:Intermediate;Machine Learning:Advanced,1
7.44,97.99,0,4,5,1,87.41,88.81,65.27,63.28,CIVIL,SQL:Intermediate;Python:Intermediate;Machine Learning:Intermediate,1
5.41,60.8,0,1,2,7,92.78,45.5,80.16,60.44,CIVIL,Data Science:Intermediate;CSS:Intermediate;HTML:Intermediate,1
6.26,62.03,2,3,0,0,65.12,40.52,94.79,97.46,EEE,SQL:Intermediate;C++:Advanced;CSS:Intermediate,1
5.66,81.61,1,1,6,6,54.31,81.96,78.36,81.84,ECE,SQL:Beginner;C++:Beginner,1
5.11,72.06,2,0,2,8,39.13,33.45,48.68,72.13,IT,JavaScript:Intermediate;React:Intermediate;C++:Beginner;CSS:Beginner;HTML:Advanced,0
8.88,57.33,0,1,1,4,53.19,31.58,61.07,82.5,CSE,Data Science:Intermediate;React:Intermediate;JavaScript:Beginner;SQL:Intermediate;Python:Intermediate,1
9.85,59.07,1,0,5,3,40.59,53.4,60.08,62.53,MECH,Data Science:Beginner;C++:Beginner;SQL:Intermediate;Machine Learning:Intermediate;Python:Beginner,1
7.06,90.88,0,1,5,0,72.03,42.12,69.88,91.49,MECH,React:Beginner;SQL:Advanced;Machine Learning:Intermediate;Python:Intermediate;CSS:Intermediate,1
7.04,64.83,0,1,4,7,37.2,83.73,63.79,66.44,EEE,Data Science:Beginner;SQL:Intermediate;CSS:Advanced;Python:Beginner;Machine Learning:Beginner,1
9.95,63.51,0,1,1,4,40.87,85.59,97.6,95.99,CIVIL,C++:Advanced;Machine Learning:Advanced;Python:Advanced,1
8.55,83.18,2,1,0,7,96.72,70.0,60.07,40.99,CIVIL,React:Intermediate;SQL:Intermediate;Machine Learning:Beginner;C++:Intermediate;HTML:Intermediate,1
5.84,67.09,0,0,1,8,88.55,70.08,64.16,85.65,CSE,SQL:Intermediate;React:Intermediate;Data Science:Advanced,1
7.06,84.07,1,0,1,4,47.63,42.7,86.98,91.14,MECH,Machine Learning:Beginner;Java:Beginner;React:Intermediate;SQL:Advanced;Python:Intermediate,0
6.15,87.46,0,2,6,2,47.45,81.7,52.97,75.38,MECH,Java:Intermediate;JavaScript:Intermediate;React:Intermediate;Data Science:Beginner,1
9.45,95.19,0,3,4,1,41.08,47.52,73.89,84.79,IT,CSS:Intermediate;React:Intermediate,1
7.67,78.74,0,0,3,1,88.94,59.06,54.56,59.03,ECE,Java:Beginner;Machine Learning:Beginner;SQL:Advanced;JavaScript:Intermediate;React:Intermediate,1
5.78,70.16,0,0,3,0,35.27,38.92,37.43,53.47,ECE,SQL:Intermediate;HTML:Intermediate,0
5.84,73.56,3,3,3,0,49.06,43.32,68.07,44.35,CSE,Data Science:Intermediate;SQL:Intermediate;Machine Learning:Advanced,0
8.71,99.59,1,0,5,5,39.1,71.33,86.77,85.17,EEE,SQL:Intermediate;Data Science:Intermediate;C++:Beginner;Java:Intermediate;HTML:Intermediate,1
7.01,66.25,5,2,3,3,58.92,77.17,58.14,71.63,EEE,CSS:Intermediate;Python:Beginner,0
7.52,89.4,0,4,5,1,43.36,36.77,59.26,99.21,MECH,C++:Beginner;JavaScript:Beginner;HTML:Intermediate;React:Advanced,1
7.79,82.71,2,0,1,8,65.1,38.55,74.65,45.3,ECE,Python:Intermediate;SQL:Beginner;Data Science:Intermediate,0
6.84,80.28,0,1,1,4,71.01,56.45,82.17,73.88,EEE,HTML:Intermediate;CSS:Intermediate;Python:Intermediate,1
7.06,91.41,0,0,0,4,66.56,45.33,76.36,42.74,EEE,JavaScript:Beginner;C++:Advanced;Data Science:Intermediate;HTML:Beginner;SQL:Intermediate,1
6.17,74.82,1,1,0,6,65.83,74.77,88.3,59.88,IT,HTML:Advanced;CSS:Beginner;Python:Intermediate,1
5.03,92.89,2,0,3,5,41.51,65.26,49.91,74.54,CSE,SQL:Beginner;Data Science:Intermediate;CSS:Advanced;React:Intermediate;Machine Learning:Intermediate,0
7.8,79.42,1,1,4,5,56.04,62.79,91.4,75.92,MECH,Java:Intermediate;Machine Learning:Advanced;C++:Intermediate,1
7.83,69.24,0,1,2,3,52.26,39.16,76.96,67.43,CSE,CSS:Beginner;Java:Beginner,1
6.77,75.52,0,3,5,8,53.54,98.12,89.56,81.57,CIVIL,C++:Beginner;JavaScript:Intermediate;Java:Beginner,1
8.71,64.48,1,1,2,6,37.1,89.66,97.9,77.88,MECH,Java:Beginner;JavaScript:Intermediate;SQL:Intermediate;C++:Beginner,1
7.78,67.58,0,1,6,5,92.46,96.18,76.29,98.78,CIVIL,React:Intermediate;JavaScript:Intermediate;SQL:Beginner;C++:Intermediate;Java:Intermediate,1
8.02,74.42,0,2,4,5,96.74,60.51,67.11,43.56,ECE,SQL:Beginner;Machine Learning:Advanced,1
5.21,58.53,1,0,6,2,89.22,48.05,94.2,94.85,CSE,HTML:Intermediate;Machine Learning:Intermediate,0
5.83,84.4,1,0,4,8,48.21,68.92,55.02,65.07,EEE,CSS:Beginner;JavaScript:Advanced;C++:Intermediate;HTML:Beginner;Machine Learning:Beginner,1
9.92,60.2,3,0,0,6,35.11,94.79,70.0,83.17,CIVIL,SQL:Advanced;HTML:Advanced;Java:Intermediate,1
6.05,89.69,1,0,3,5,85.76,42.04,67.49,45.33,ECE,SQL:Advanced;React:Beginner;Java:Intermediate,0
9.63,89.8,0,2,3,4,71.41,82.46,82.24,83.65,CIVIL,SQL:Beginner;Java:Intermediate;C++:Advanced,1
7.29,82.25,0,3,3,0,94.65,34.7,57.15,46.47,CSE,JavaScript:Beginner;Data Science:Intermediate,1
8.93,61.0,1,2,2,4,37.59,90.8,94.9,59.33,IT,CSS:Intermediate;HTML:Advanced;C++:Intermediate;Data Science:Intermediate;Java:Beginner,1
